product_id,product_name,aisle_id,department_id
4945,Large Pineapple Chunks,123,4
4952,Unsweet Peach Water,115,7
4957,Total 2% Lowfat Greek Strained Yogurt With Blueberry,120,16
4960,Three Cheese Mini Pizza Bagels Frozen Snacks,79,1
4962,Yotoddler Organic Pear Spinach Mango Yogurt,120,16
4966,37% Less Sodium Soy Sauce,66,6
4983,Sweets Medley Sea Salt Sweet Potato Chips,107,19
4995,Bottled Imported Premium Light Lager Beer,27,5
5002,Organic Iced Oatmeal Cookie ZBar,3,19
5003,Jumbo Wieners,106,12
5006,Cornmeal Medium Grind,17,13
5020,Organic  Sweet & Salty Peanut Pretzel Granola Bars,3,19
5024,Dark Red Kidney Beans No Salt Added,59,15
5025,Green Onions,83,4
5031,Medium Salsa Roja,67,20
5047,Easy Open TabsBags,85,17
5072,Dark Chocolate Raspberry Ice Cream Bars,37,1
5073,Kombucha  Bilberry No. 9,31,7
5077,100% Whole Wheat Bread,112,3
5085,Organic Stage 1 First Peas Baby Food,92,18
5097,Mexican Style Taco Shredded Cheese,21,16
5103,Blueberry & Purple Sweet Potato  Super Puffs,92,18
5114,"Peach,  Apricot & Banana Stage 2 Baby Food",92,18
5120,Organic Vanilla Soymilk,91,16
5124,"Freshly made pasta layered with seasoned meat sauce, tomato sauce and Real low-fat Ricotta cheese Lasagna Italiano",38,1
5128,Paper Towel,54,17
5131,Superfood Slam Bar,3,19
5132,Made Good Chocolate Chip Granola Bars,3,19
5134,Organic Thompson Seedless Raisins,117,19
5157,Orange 100% Juice,98,7
5161,Dried Mango,18,10
5183,Sesame Chicken,38,1
5184,Organic Red Grape Tomato,83,4
5194,Organic Bunny Fruit Snacks Berry Patch,50,19
5201,Apple Turnover,93,3
5206,Organic Infant Formula With Iron,92,18
5209,Moisturizing Shampoo Strawberries & Cream,22,11
5210,Original Baked Beans,59,15
5212,Watermelon Chunks,123,4
5223,Fruit & Cream Variety Pack,130,14
5240,Spaghetti  No 12,131,9
5250,Blueberry Muffin Bar,3,19
5251,Shaved Brussel Sprouts,123,4
5257,Body Butter Shea & Almond Oil Moisturizing Body Wash,127,11
5258,Sparkling Water,115,7
5268,Bagel Bites Three Cheese Mini Bagel Pizzas,129,1
5296,Roasted Salted Almonds,117,19
5312,Coconut Cookie Thins,61,19
5315,Fettuccine Pasta,131,9
5322,Gluten Free Dark Chocolate Chunk Chewy with a Crunch Granola Bars,3,19
5323,Organic Strawberry Lowfat Yogurt Smoothie,120,16
5326,White Anchovies In Water,95,15
5334,Blue Eucalyptus & Lavender Natural Laundry Detergent,75,17
5337,Monterey Jack Cheese,21,16
5373,Organic No Salt Added Diced Tomatoes,81,15
5374,Ultra Soft & Strong Double Roll Toilet Paper,54,17
5383,Organic Capellini,131,9
5384,Strawberry Banana Smoothie,98,7
5385,Country White Bread,112,3
5389,Circus Animal Cookies,61,19
5390,Boneless Beef Chuck Roast,122,12
5404,Dark Red Kidney Beans Reduced Sodium,59,15
5428,1 Liter,115,7
5438,Prosciutto,96,20
5445,Protein Zone Protein Juice Smoothie,31,7
5449,Margherita Pizza,79,1
5450,Small Hass Avocado,24,4
5451,Organic Zucchini Spirals,83,4
5456,Green Tea With Ginseng and Honey,96,20
5460,Butter,36,16
5462,Smoked Paprika Tin,104,13
5463,Original Oat Bar,3,19
5473,Ultimate Flora Vaginal Support Probiotic Supplement Vegetable Capsules,126,11
5479,Italian Sparkling Mineral Water,115,7
5487,Unsweetened Strawberry Kiwi Water,115,7
5488,With Pineapple Pulp Free Orange Juice,31,7
5496,Cold Brew Coffee Can,26,7
5499,Organic Cream Of Chicken Condensed Soup,69,15
5514,Organic Homogenized Whole Milk,84,16
5516,Bread Machine Yeast,17,13
5525,Tofu,91,16
5531,Cool Mint Chocolate Energy Bar,3,19
5539,Organic SprouTofu Silken Tofu,14,20
5547,Roasted Sesame Seaweed Snacks,66,6
5550,YoBaby Peach Pear Yogurt,120,16
5552,Toasted Almond Gelato,37,1
5575,Cheddar Puffs,107,19
5576,"Deli Fresh Maple Honey Ham, Bold, 97% Fat Free, Gluten Free",96,20
5586,Original Glass Cleaner,114,17
5589,Tangerine Fruit Juice,31,7
5595,Almond Joy Creamer,53,16
5603,Organic Green Peas,116,1
5605,Sesame Seed,104,13
5606,Gluten-Free Supergrain Pasta Garden Pagodas,131,9
5612,Reduced Fat Milk,84,16
5618,Cauliflower,83,4
5621,Sea Salt Fine Crystals,104,13
5646,Organic Turkey Bacon,106,12
5652,Organic Red Potatoes,83,4
5653,Chicken Curry Salad,1,20
5684,Gluten Free Multi Seed Rice Thin Crackers,78,19
5692,Cinnamon & Spice Instant Oatmeal,130,14
5699,Gluten Free Mushroom Risotto Bowl,38,1
5708,Original Turkey Jerky,23,19
5726,Intense Fresh Laundry Detergent,75,17
5727,Sandwich Potato Bread,43,3
5732,Medium Salsa Con Queso,51,13
5744,Unsalted Chicken Stock,69,15
5746,Heavy Cream,53,16
5748,Free and Gentle High Efficiency Liquid Laundry Detergent,75,17
5750,Total Plain Greek Strained Yogurt,120,16
5757,"Nuts & Spices, Dark Chocolate Mocha Almond",3,19
5769,Organic Chicken Stock,69,15
5770,97% Fat Free Beef Franks,106,12
5782,Grade A Large White Eggs,86,16
5785,Organic Reduced Fat 2% Milk,84,16
5817,Maifun Rice Sticks,66,6
5818,White Onion,83,4
5825,Organic Celery,83,4
5860,Sweet Chili Pistachios,117,19
5869,Unsweetened Carob Chips,17,13
5876,Organic Lemon,24,4
5878,Organic Ground Cardamom,104,13
5907,Apple Cinnamon Fig Bar,48,14
5911,Hand Soap Lavender & Coconut,25,11
5912,Organic Tarragon,16,4
5914,Organic Grapefruit Honey Lightly Sweetened Iced Green Tea,94,7
5916,Fruitwood Smoked Uncured Bacon,106,12
5918,Single Serve Cheese Pizza,79,1
5922,"Honest Face, Hand, & Baby Wipes",56,18
5933,Wild Caught Frozen Sockeye Salmon Fillet,39,12
5952,Cajun Style Chicken Alfredo,38,1
5955,Naturals Balsamic Vinaigrette,89,13
5959,Four Cheese Thin Crust Pizza,79,1
5962,Teriyaki Chicken,4,9
5973,Spicy Avocado Hummus,67,20
5976,Veggie Lover's Salad Blend,123,4
5984,Clam Juice,95,15
5989,Sliced Tamed Jalapeno Peppers,110,13
5991,Bok Choy,83,4
5994,Traditional Refried Beans,59,15
5999,"Semi-Soft Cheese, Ripened",21,16
6003,Berry Valley Blueberries,24,4
6013,Organic Sun Dried Dates,117,19
6020,Organic Crushed Red Pepper,104,13
6046,Boneless Skinless Chicken Breast,35,12
6069,Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars,3,19
6074,Mixed Fruit,116,1
6101,Farfalle No. 93,131,9
6104,Whole Milk Plain Yogurt,120,16
6109,New Orleans Style Yellow Rice,4,9
6111,Mediterranee Strawberry Yogurt,120,16
6128,Original Fresh Stack Crackers,78,19
6129,Golden Flaxseed,17,13
6139,Original Restaurant Style Party Size Tortilla Chips,107,19
6141,Low Sodium Beef Broth,69,15
6153,All Natural Curry Powder,104,13
6174,Corn Flakes Crumbs,5,13
6177,Dijon Mustard Squeeze Bottle,72,13
6182,Natural Artesian Bottled Water,115,7
6184,Clementines,32,4
6187,Raisin Bran Cereal,121,14
6193,Organic Fancy Shredded Mozzarella Cheese,21,16
6204,Original Smoked Snack Stick Giant Slim,23,19
6212,"White meat chicken, shredded cabbage, julienne yellow carrots and spicy red coconut flavored curry Thai-Style Chicken Spring Rolls",38,1
6218,Organic Avocados,83,4
6224,Simply Clean Fragrance Free Wipes,56,18
6235,Gluten Free Vegan Chocolate Chocolate Chip Protein Bar,3,19
6236,BBQ Ranch Chopped Salad,123,4
6258,Fit Triple Berry Crunch Whole Grain Granola,57,14
6265,Fruit Gushers Fruit Flavored Snacks Variety Pack,50,19
6284,Super Clump Unscented Cat Litter,41,8
6286,Half and Half,53,16
6287,Organic & Raw Strawberry Serenity Kombucha,31,7
6292,Organic Fire Roasted Corn,116,1
6297,Cheese Puffs Original,107,19
6300,Light & Lean Pasta & Veggie Bowl,38,1
6317,Vanilla Sandwich Creme Cookies,61,19
6318,Oikos Triple Zero Greek Vanilla Yogurt Cups,120,16
6324,Whole Tellicherry Peppercorns,104,13
6334,Roasted Turkey and Vegetables,38,1
6336,Organic Soft White Bread,112,3
6340,Frosted Flakes Cereal,121,14
6341,Brown Eggs,86,16
6342,Santa Cruz OG Apricot Fruit Spread,88,13
6343,"Pizza Poppers, Three Cheese",129,1
6348,Mini Original Babybel Cheese,21,16
6350,Fettuccini with Chicken Broccoli,38,1
6352,Triple Zero Peach Oikos Greek Yogurt,120,16
6361,Soft Potato Bread,112,3
6366,Ultra Plush® 3 Ply Double Toilet Paper Rolls,54,17
6369,Chunky Peanut Butter,88,13
6383,All Whites 100% Egg Whites,86,16
6384,Almond Chia Granola Clusters,57,14
6385,3 Ply White Tissues Go Packs,54,17
6387,Classics Meat Lovers Lasagna,38,1
6416,Little Bites Fudge Brownies,61,19
6427,Mini Swirls Birthday Party Ice Cream Cones,37,1
6435,Wild Cherry Blossom Body Wash,127,11
6448,Smartfood White Cheddar Cheese Popcorn,23,19
6473,Bag of Lemons,24,4
6475,Limonata Sparkling Lemon Beverage,77,7
6482,Olive Oil Baked Potato Chips,107,19
6489,Backyard Barbeque Potato Chips,107,19
6505,Fat Free Sour Cream & Onion Potato Crisps,107,19
6508,Oh My Yog! Madagascar Vanilla Trilayer Yogyurt,120,16
6518,California Blend Vegetables,116,1
6532,Organic YoKids Very Berry Smoothies,120,16
6543,"Garam Masala, Organic",104,13
6550,Fridge and Freezer Baking Soda Pack,17,13
6567,Chocolate Peanut Butter Protein Bar,3,19
6576,White Cheddar Baked Snack Crackers,78,19
6587,Lightly Salted Chips,107,19
6593,Geranium Scented Multi-Surface Everyday Spray Cleaner,114,17
6607,Organic Blueberry Fruit Spread,88,13
6608,Instant Coconut Cream Pudding,105,13
6615,Mozzarella Cheese,21,16
6617,Organic 2nd Foods Veggies Sweet Potato Squash & Pumpkin Baby Food,92,18
6631,No Pulp Calcium & Vitamin D Pure Orange Juice,31,7
6638,Organic Brown Rice Crisps Cereal,121,14
6649,Organic Oil Canola,19,13
6655,Almond Milk Vanilla Frozen Dessert Sandwich,37,1
6656,Organic California Style Sprouted Bread,112,3
6669,Breakfast Scramble Wrap,52,1
6689,Complete Clean Power Toilet Bowl Cleaner Value Pack,114,17
6692,Lightly Seasoned Chick'n Scallopini,42,1
6698,Chocolate Chip Muffin & Quick Bread Mix,105,13
6716,Children's Pain and Fever Grape Splash Liquid,11,11
6719,Mini Babybel White Cheddar Cheese,21,16
6734,Black And White Cold Brew Coffee With Almondmilk,26,7
6736,Moisturizing Cucumber Melon Shower Gel,25,11
6740,Organic Braeburn Apple,24,4
6750,Cheese Ravioli with Sauce Bowls,38,1
6753,Rippled Red Heirloom Potato Chips,100,21
6774,Brown Fertile Large Grade AA Eggs,86,16
6778,"Soup, Golden Quinoa and Kale",1,20
6788,Antimo Caputo Flour,17,13
6789,Whole Mushrooms,123,4
6793,Mozzarella Sticks,129,1
6799,Revive Zero Vitamin Water,64,7
6808,Organic Spinach & Cheese Tortellini,12,9
6813,Ultra Strong Bathroom Tissue,54,17
6825,Breakfast Veggie Bacon Strips,42,1
6851,Brown Rice & Wheat Roasted Red Pepper & Red Bean Crackers,78,19
6860,Organic Balsamic Vinaigrette,89,13
6867,Lunchables Turkey & American Cheese Cracker Stackers,13,20
6871,Smoked Gouda,2,16
6873,Organic Iceberg Lettuce,83,4
6884,Crunchy Honey Roasted Granola,57,14
6889,Whole Natural Almonds,117,19
6891,Apple Peach Oatmeal Stage 2,92,18
6898,"Green Tea, Organic",94,7
6901,Raisin Bran,121,14
6933,Strained Whole-Milk Yogurt Blueberry,120,16
6934,Chubby Hubby Ice Cream,37,1
6948,Organic Original Almond Milk,91,16
6972,Mayo Made With Avocado Oil,72,13
6975,World Cuisine Certified Halal Chicken Tikka Masala With Basmati Rice,38,1
6978,Matzo Meal,33,6
6985,Alfredo Sauce,9,9
6991,Crunchy Oats 'n Honey Granola,48,14
7009,Bluebell Hand Soap,25,11
7010,Organic White Basmati Rice,63,9
7014,Dishwasher Gel Free & Clear,74,17
7018,"Pasta Sauce, Vodka Sauce",9,9
7021,Organic Tomato Paste,81,15
7026,"Sparkling Mineral Water, Natural Lemon Flavor",115,7
7029,Cold Brew Coffee With Milk Chocolate,26,7
7035,Peanut Butter Ice Cream Cup,100,21
7039,HE Turbo Clean Plus Bleach Alternative Liquid Laundry Detergent,75,17
7041,Pecorino Romano,2,16
7051,"Happy Tot Banana, Peach, Prune & Coconut Organic Superfoods",92,18
7054,Low Fat Plain Yogurt,120,16
7058,Vidalia Onions,83,4
7063,Graham Cracker Crust 9 Inch,97,13
7076,Grain Free Chicken Formula Cat Food,41,8
7088,Organic Cheddar Bunnies,78,19
7090,Ciabatta,112,3
7095,Vanilla Bean Tea Bags,94,7
7099,Sleepytime Vanilla Caffeine Free Herbal Tea Bags,94,7
7118,Chocolate Chip Energy Bars,3,19
7120,Organic Whole Wheat Sourdough Bread,112,3
7128,Les Petites Fromage Garlic & Herb,2,16
7146,Green Tea,94,7
7147,Classic Baby Creamers Potatoes,83,4
7156,Traditional Plain Greek Yogurt,120,16
7160,Clear Cups,111,17
7173,Organic Ville Organic Pasta Sauce Marinara,9,9
7175,Organic Whipped Naturally Buttery Spread,91,16
7185,Rosemary Mini Croccantini,78,19
7189,Medium Square Containers & Lids,85,17
7222,Oatmeal & Shea Butter Body Wash,127,11
7228,Organic Italian Dressing,89,13
7239,Cotto Salami,96,20
7249,Crunchy Rice Rollers,78,19
7285,Mr Pita Plain Pita Bread,128,3
7295,Pop-Tarts Frosted Brown Sugar Cinnamon Toaster Pastries,48,14
7299,Primordial Himalayan Sea Salt,10,17
7303,Unsweet Blackberry Sparkling Water,115,7
7328,Pet High Traffic Area Foam Easy Clean Pro Refill Cleaner,114,17
7331,Protein Energy Bar Original French Vanilla Creme,3,19
7338,Island Mango Premium Fruit Snacks,50,19
7350,Natural Lime Flavor Sparkling Mineral Water,115,7
7355,Rice Cake Sweet Vanilla,45,19
7358,Verde Salsa,30,6
7367,Teriyaki Noodles,66,6
7371,Chocolate Chip Cookie Dough Bar,3,19
7383,Click Regular Unscented Tampons,126,11
7388,"Salsa, Roja, Hot",67,20
7393,Santa Cruz Sourdough,112,3
7398,Indian Samosa Wrap,38,1
7401,Raw Chocolate Cacao Nibs,117,19
7412,Gluten-Free Red Hot Blues Made with Organic Blue  Corn Tortilla Chips,107,19
7413,Chocolate Peppermint Stick Bar,3,19
7419,Sweet Red Grape Tomatoes,83,4
7443,Classic Recipe Milk Chocolate Bar,45,19
7460,Everyday Coated Paper Plates,111,17
7461,Pinto Beans No Salt Added,59,15
7485,Garlic Hummus,67,20
7500,Organic Vanilla Extract,17,13
7503,Whole Almonds,117,19
7509,Vanilla Almond Milk,91,16
7515,Spinach And Ricotta Ravioli,2,16
7521,New Orleans Iced Coffee,26,7
7533,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,120,16
7539,Organic Chewy Chocolate Banana Bites,117,19
7557,Natural Monterey Jack Cheese,21,16
7559,Cinnamon Rolls with Icing,105,13
7561,Cinnamon Chex Cereal,85,17
7578,Quince,83,4
7597,Whole Kernel Corn Golden Sweet,81,15
7598,Organic Unsweetened Creamy Cashewmilk,91,16
7620,Reese Whole Water Chestnuts,66,6
7622,Organic Chicken & Wild Rice Soup,69,15
7628,"Dressing, Jersey Sweet Onion, Calorie Free",83,4
7632,Old Style Whole Grain Dijon Mustard,72,13
7641,Gluten Free Extra Crispy Fast Food French Fried Potatoes,129,1
7644,Scoops! Tortilla Chips,107,19
7645,Superior Club Soda,115,7
7646,Artisan Sesame Seeds Nut & Rice Cracker Snacks,78,19
7649,Whole Wheat Tandoori Naan,128,3
7669,Premium Ginger Ale,77,7
7673,Organic SprouTofu Super Firm Tofu,14,20
7681,"Master Brew Kombucha, Tart Cherry",31,7
7693,Cran-Raspberry Flavored Sparkling Water,115,7
7700,Lavender Aloe Liquid Soap,25,11
7704,Liquid Aminos All Purpose Seasoning,104,13
7734,Lotus Forbidden Rice Ramen,66,6
7736,Premium Original Saltine Crackers,78,19
7740,Organic Cut Organic Spinach,123,4
7746,Oregano,104,13
7751,Tomato Ketchup,72,13
7762,Vodka Pasta Sauce,9,9
7781,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,21,16
7788,"Deli Fresh Smoked Ham, 97% Fat Free, Gluten Free",96,20
7825,Strawberry Candy Twists,45,19
7827,Butter Popcorn Seasoning,23,19
7835,Tomato Basil Cooking Sauce,9,9
7862,Raw Shrimp,34,1
7863,Organic Diced Tomatoes with Italian Herbs,81,15
7870,Cinnamon Raisin Sprouted Whole Grain Cereal,121,14
7875,ExpressMax Daytime Severe Cold & Cough Berry,11,11
7877,Chicken Thighs,49,12
7883,Jumbo Cotton Balls,132,11
7884,Black Raspberry Sparkling Water Beverage,98,7
7898,Ginger Beer,77,7
7901,"Ice Pops Sugar Free, Orange, Cherry, Grape",37,1
7911,Organic Fruitful Os Cereal,121,14
7916,Grilled Chicken Breast,13,20
7923,Apple Puffs Finger Foods,92,18
7925,Extra Lean Ground Turkey Breast,49,12
7929,Cho-Coco Organic Nutrition Bar,3,19
7930,Apples & Cinnamon Instant Oatmeal,130,14
7948,Organic Unsalted Butter,36,16
7950,Classic Cake Mix,105,13
7952,Chicken & Apple Breakfast Sausage,106,12
7955,Karamel Sutra Core Ice Cream,37,1
7963,Gluten Free Whole Grain Bread,58,1
7969,Lime,24,4
7978,Black Pepper Corns Mill Organic Spices,104,13
7980,Unscented Cat Litter,41,8
7987,Hazelnut Spread with Cocoa,88,13
7992,Natural Choice Honey Deli Ham,96,20
8006,Chopped Organic Garlic,110,13
8012,Pizza 4 Cheese,79,1
8013,Cup Noodles Chicken Flavor,4,9
8021,100% Recycled Paper Towels,54,17
8022,Spinach Pizza,79,1
8025,Uncured Beef Hot Dogs,106,12
8030,Salisbury Steak,38,1
8043,Almond Milk Vanilla Yogurt,100,21
8047,Gluten Free Chicken Tikka Masala,38,1
8048,Packaged Grape Tomatoes,32,4
8057,Organic Chicken & Mozzarella Ravioli,12,9
8061,Pineapple Yogurt 2%,120,16
8073,Basmati Ready Rice,4,9
8075,Small Compostable Waste Bag,60,17
8076,Euro Classic Brioche Hot Dog Buns,43,3
8087,Florida Orange Juice With Calcium & Vitamin D,31,7
8112,Almond Mozzarella Style Cheese Alternative,21,16
8136,Bathroom Cleaner Natural Tub + Tile Cleaner,114,17
8138,Traditional Hummus,67,20
8143,Baker's Pure Cane Ultrafine Sugar,17,13
8153,Plain Non-Fat Greek Yogurt,120,16
8173,Boneless Ham Steak,96,20
8174,Organic Navel Orange,24,4
8186,"Baby Food Pouch - Butternut Squash, Carrot & Chickpea",92,18
8193,Russet Potato,83,4
8197,PlusShot Blueberry Acai Probiotic Juice Drink,31,7
8203,Ground Ginger,104,13
8204,Traditional Favorites Tomato & Basil Pasta Sauce,9,9
8214,Easy Mac Original Flavor Macaroni & Cheese Dinner,4,9
8224,Chicken Bouillon Cubes,69,15
8225,Pull-Ups Training Pants Learning Designs 3T-4T 32-40 Lbs,56,18
8228,Zero XXX Acai Blueberry Pomegranate,64,7
8230,100% Recycled Bathroom Tissue,54,17
8237,Go Fresh Cool Moisture Beauty Bar Soap,127,11
8239,Peanut Butter Creamy With Salt,88,13
8251,Roasted Mushroom Pizza,79,1
8257,Mocha Nitro Cold Brew Coffee With Almond Milk,100,21
8264,"Orange Juice, California",98,7
8274,Fresh Cut Cauliflower & Broccoli Steam in Bag,123,4
8277,Apple Honeycrisp Organic,24,4
8290,Cream of Chicken and Mushroom Condensed Soup,69,15
8296,OG Sesame Tamari Rice Cake Organic Rice Cakes,78,19
8309,Nonfat Icelandic Style Strawberry Yogurt,120,16
8339,Crackers Almond Flour Rosemary Sea Salt,78,19
8349,Shredded Coconut Unsweetened,17,13
8351,Instant Chocolate Pudding & Pie Filling,105,13
8362,Feta Cheese,21,16
8366,Lemon Clean Furniture Spray,114,17
8370,Golden Puffs Cereal,121,14
8382,Organic Tomato Bisque,1,20
8385,Sliced Genoa Salami,96,20
8400,Tuna Creations Chunk Light Tuna Lemon Pepper Single Serve,95,15
8414,Traditional Scottish Style Smoked Salmon,15,12
8421,Maxi Pads,126,11
8424,Broccoli Crown,83,4
8428,Fresh Squeezed IPA,27,5
8433,Pronto Penne,131,9
8436,Organic Waffles Flax Plus,52,1
8444,Gluten Free Crispy Battered Cod,34,1
8451,Cheese Tortellini,38,1
8460,Hearty Thick Cut Bacon,106,12
8467,Cinnamon Raisin Bread,112,3
8477,Crab Bisque New England Style,69,15
8479,Original Black Box Tablewater Cracker,78,19
8490,Strawberry Rhubarb Yogurt,120,16
8501,Breakfast Blend Medium Keurig Brewed K-Cups Ground Coffee,26,7
8503,Clearing Eucalyptus Mineral Bath,25,11
8506,Yellow Corn Taco Shells,30,6
8512,Whole Young Chicken,49,12
8518,Organic Red Onion,83,4
8523,Scoops,107,19
8524,Everyday Napkins,111,17
8529,Organic Jalapeno Crackers,78,19
8536,Green Leaf Shreds,123,4
8539,Organic Chicken with Lemongrass Bone Broth,69,15
8555,Sweet Potato Tortilla Chips,107,19
8574,Squash & Sweet Peas Stage 2,92,18
8580,VitaminWater Zero™ XXX Acai Blueberry Pomegranate,64,7
8589,Organic Royal Dark 88% Chocolate Bar,45,19
8590,Ground Turkey,49,12
8615,Sparkling Pomegranate,77,7
8631,Family Size Bag of French Green Beans,83,4
8638,Vanilla Milk Chocolate Almond Ice Cream Bars,37,1
8639,Organic Frozen Blueberries,117,19
8650,Ultra Premium Bath Tissue Double Rolls,54,17
8656,Pearl Barley,63,9
8667,Organic Pure 85% Dark Chocolate Bar,45,19
8668,Homemade Vanilla Ice Cream,37,1
8670,Diced Tomatoes,81,15
8671,Semi-Sweet Chocolate Premium Baking Chips,17,13
8672,Gel Aloe Vera 98%,118,11
8680,Natural Choice Smoked Sliced Deli Turkey,96,20
8693,Dairy Free French Vanilla Creamer Almond Milk,100,21
8697,Woman's Raspberry Leaf Tea Bags,94,7
8710,Dairy Free Coconut Milk Blueberry Yogurt Alternative,120,16
8727,"Peperoncini, Greek, Sliced Golden",110,13
8730,Comfort Roasted Turkey Breast Dinner,38,1
8736,Synergy Organic & Raw Cosmic Cranberry,31,7
8744,Mixed Vegetables,116,1
8758,Orignial Recipe Chocolate Pudding,71,16
8763,Grilling Spray,19,13
8767,3D White Mint Toothpaste,20,11
8769,Mandarins in Orange Gel Fruit Bowls,99,15
8774,Whole Grain Pita Bread,128,3
8777,Organic Chili Ginger Lime Cleaning Probiotic Tonic,31,7
8802,Organic Goji Berries,24,4
8806,Original Roast Coffee,26,7
8830,"Sweet Peas, Greens & Brown Rice Organic Baby Food",92,18
8832,Cinnamon Bread,112,3
8834,Raspberry Lime Sparkling Seltzer Water,115,7
8838,French Bread Pizza Deluxe,79,1
8847,Organic White Meat Chicken Skinny Burrito,38,1
8854,"Seasoning, Italian",104,13
8859,Natural Spring Water,115,7
8866,Organic White Chocolate Peanut Butter Cups,45,19
8903,Semi-Sweet Mini Chocolate Chips,17,13
8912,"Pears, Kale & Spinach Organic Baby Food",92,18
8914,Chicken Breast,35,12
8920,Reduced Fat Sliced Swiss Cheese,21,16
8927,Organic Garlic Cilantro Salsa,51,13
8928,Buttery Homestyle Mashed Potatoes,4,9
8929,Organic Chicken Pot Pie,38,1
8952,Multigrain Pancake & Waffle Mix,130,14
8953,Key Limes,32,4
8955,Basil,16,4
